#gps_message RSSI(dBm)
$GPGGA,011022.00,3856.0310,N,09439.4932,W,2,12,0.8,275.6,M,-28.8,M,,*5E -58.0
$GPGGA,011023.00,3856.0369,N,09439.4932,W,2,12,0.8,275.6,M,-28.8,M,,*51 -60.1
$GPGGA,011024.00,3856.0430,N,09439.4932,W,2,11,0.8,275.0,M,-28.8,M,,*58 -59.9
$GPGGA,011026.00,3856.0549,N,09439.4932,W,2,10,0.9,273.9,M,-28.8,M,,*5A -56.6
$GPGGA,011027.00,3856.0608,N,09439.4932,W,2,11,0.8,273.4,M,-28.8,M,,*50 -58.8
$GPGGA,011028.00,3856.0669,N,09439.4932,W,2,11,0.8,273.1,M,-28.8,M,,*5D -58.4
$GPGGA,011029.00,3856.0730,N,09439.4932,W,2,11,0.8,272.8,M,-28.8,M,,*59 -56.8
$GPGGA,011031.00,3856.0859,N,09439.4932,W,2,11,0.8,272.3,M,-28.8,M,,*5B -57.4
$GPGGA,011032.00,3856.0925,N,09439.4932,W,2,11,0.8,272.0,M,-28.8,M,,*51 -57.7
$GPGGA,011033.00,3856.0991,N,09439.4932,W,2,11,0.8,271.8,M,-28.8,M,,*54 -57.8
$GPGGA,011034.00,3856.1057,N,09439.4932,W,2,10,0.8,271.8,M,-28.8,M,,*50 -56.6
$GPGGA,011036.00,3856.1191,N,09439.4932,W,2,12,0.9,271.7,M,-28.8,M,,*55 -57.0
$GPGGA,011037.00,3856.1260,N,09439.4932,W,2,12,0.8,271.5,M,-28.8,M,,*5A -59.8
$GPGGA,011038.00,3856.1331,N,09439.4932,W,2,12,0.8,271.2,M,-28.8,M,,*57 -58.0
$GPGGA,011039.00,3856.1404,N,09439.4932,W,2,11,0.8,270.8,M,-28.8,M,,*5F -57.0
$GPGGA,011041.00,3856.1550,N,09439.4932,W,2,11,0.8,269.8,M,-28.8,M,,*58 -59.6
$GPGGA,011042.00,3856.1628,N,09439.4932,W,2,11,0.8,269.3,M,-28.8,M,,*5C -56.5
$GPGGA,011043.00,3856.1707,N,09439.4932,W,2,11,0.8,268.6,M,-28.8,M,,*55 -57.1
$GPGGA,011044.00,3856.1785,N,09439.4932,W,2,11,0.8,267.8,M,-28.8,M,,*59 -57.8
$GPGGA,011046.00,3856.1943,N,09439.4932,W,2,12,0.9,266.5,M,-28.8,M,,*51 -57.9
$GPGGA,011047.00,3856.2026,N,09439.4932,W,2,11,0.8,265.8,M,-28.8,M,,*55 -58.1
$GPGGA,011048.00,3856.2109,N,09439.4932,W,2,12,0.8,265.2,M,-28.8,M,,*5F -58.3
$GPGGA,011049.00,3856.2192,N,09439.4932,W,2,11,0.8,264.8,M,-28.8,M,,*54 -58.8
$GPGGA,011051.00,3856.2361,N,09439.4912,W,2,11,0.8,264.1,M,-28.8,M,,*58 -57.2
$GPGGA,011052.00,3856.2444,N,09439.4912,W,2,11,1.0,263.9,M,-28.8,M,,*5D -56.7
$GPGGA,011053.00,3856.2527,N,09439.4902,W,2,11,0.8,263.7,M,-28.8,M,,*5E -57.2
$GPGGA,011054.00,3856.2610,N,09439.4893,W,2,11,0.8,263.6,M,-28.8,M,,*56 -57.8
$GPGGA,011056.00,3856.2776,N,09439.4873,W,2,11,0.8,263.3,M,-28.8,M,,*5E -57.6
$GPGGA,011057.00,3856.2859,N,09439.4863,W,2,11,0.8,263.3,M,-28.8,M,,*5C -56.2
$GPGGA,011058.00,3856.2942,N,09439.4863,W,2,11,0.8,263.2,M,-28.8,M,,*59 -57.8
$GPGGA,011059.00,3856.3025,N,09439.4854,W,2,11,0.8,263.1,M,-28.8,M,,*56 -58.0
$GPGGA,011101.00,3856.3188,N,09439.4834,W,2,11,0.8,262.5,M,-28.8,M,,*5F -58.3
$GPGGA,011102.00,3856.3269,N,09439.4824,W,2,11,0.8,261.9,M,-28.8,M,,*5E -57.6
$GPGGA,011103.00,3856.3350,N,09439.4814,W,2,11,0.8,261.1,M,-28.8,M,,*5F -59.2
$GPGGA,011104.00,3856.3433,N,09439.4805,W,2,10,0.9,260.1,M,-28.8,M,,*5B -60.9
$GPGGA,011106.00,3856.3596,N,09439.4795,W,2,11,0.8,259.2,M,-28.8,M,,*58 -57.4
$GPGGA,011107.00,3856.3679,N,09439.4785,W,2,10,0.8,258.6,M,-28.8,M,,*5E -57.8
$GPGGA,011108.00,3856.3765,N,09439.4775,W,2,10,0.9,257.6,M,-28.8,M,,*5C -59.8
$GPGGA,011109.00,3856.3848,N,09439.4766,W,2,10,0.9,257.2,M,-28.8,M,,*5B -61.7
$GPGGA,011111.00,3856.4014,N,09439.4756,W,2,09,1.3,257.6,M,-28.8,M,,*50 -61.6
$GPGGA,011112.00,3856.4094,N,09439.4756,W,2,09,1.3,257.4,M,-28.8,M,,*59 -59.4
$GPGGA,011113.00,3856.4177,N,09439.4756,W,2,11,1.3,256.9,M,-28.8,M,,*51 -62.5
$GPGGA,011114.00,3856.4258,N,09439.4756,W,2,10,0.9,256.8,M,-28.8,M,,*53 -62.5
$GPGGA,011116.00,3856.4421,N,09439.4756,W,2,11,0.9,254.8,M,-28.8,M,,*5A -60.3
$GPGGA,011117.00,3856.4500,N,09439.4756,W,2,11,0.9,253.8,M,-28.8,M,,*5E -61.7
$GPGGA,011118.00,3856.4575,N,09439.4756,W,2,11,0.9,253.9,M,-28.8,M,,*52 -61.4
$GPGGA,011119.00,3856.4646,N,09439.4756,W,2,12,0.9,254.3,M,-28.8,M,,*5E -58.9
$GPGGA,011121.00,3856.4785,N,09439.4756,W,2,12,0.8,255.4,M,-28.8,M,,*5C -61.2
$GPGGA,011122.00,3856.4856,N,09439.4756,W,2,12,0.8,255.1,M,-28.8,M,,*5B -61.3
